Name,Latitude,Longitude,County,Zipcode,Address
Watts Health Center,33.94259,-118.24537,Los Angeles,90002,13330 Vaughn St.
SAMS PHARMACY 10-6616,33.86619,-117.88259,Orange,92831,13330 Vaughn St.
Surfside Urgent Care of Laguna Beach,33.49276,-117.73526,Orange,92651,13330 Vaughn St.
KAISER PERMANENTE PHARMACY 254,34.66464,-118.15522,Los Angeles,93534,13330 Vaughn St.
Hollywood Premier Healthcare Center,34.0951,-118.30712,Los Angeles,90029,13330 Vaughn St.
Fresenius Kidney Care Channel Islands,34.17533,-119.18014,Ventura,93033,13330 Vaughn St.
GRAND VALLEY HEALTH CARE CENTER,34.2008,-118.42768,Los Angeles,91405,13330 Vaughn St.
TOTAL REMEDY AND PRESCRIPTION CENTER,34.05329,-118.26612,Los Angeles,90017,13330 Vaughn St.
4 Front Pharmacy,32.77333,-117.04248,San Diego,91942,13330 Vaughn St.
Medical Center Pharmacy (286 Euclid Ave Ste 206),32.70723,-117.08569,San Diego,92114,13330 Vaughn St.
MemorialCare Medical Group RMV,33.52198,-117.61669,Orange,92694,13330 Vaughn St.
WALMART PHARMACY 10-2245,33.24147,-117.29124,San Diego,92057,13330 Vaughn St.
WALGREENS #7191,38.67785,-121.27221,Sacramento,95610,13330 Vaughn St.
WALGREENS #2426,37.68595,-122.13866,Alameda,94579,13330 Vaughn St.
CVS Pharmacy at 3010 South Sepulveda Boulevard,33.96661,-118.39609,Los Angeles,90034,13330 Vaughn St.
Kaiser Permanente Pharmacy #384,33.91817,-117.93825,Orange,90631,13330 Vaughn St.
Direct Rx Pharmacy,33.62604,-117.72383,Orange,92653,13330 Vaughn St.
KAISER HEALTH PLAN BIRCH PHARMACY 372,37.48734,-122.22469,San Mateo,94063,13330 Vaughn St.
Kaiser Permanente Pharmacy #752,33.21539,-117.29042,San Diego,92056,13330 Vaughn St.
Solano County Events Center (mobile clinic for Veterans),38.24876,-122.04124,Solano,94533,13330 Vaughn St.
CVS Pharmacy® at 1555 40th Street Emeryville CA 94608,37.8284,-122.2899,Alameda,94608,13330 Vaughn St.
Kaiser Permanente San Mateo Medical Offices,37.54291,-122.29118,San Mateo,94403,13330 Vaughn St.
Desert Medical Advances,33.72808,-116.39476,Riverside,92260,13330 Vaughn St.
CVS Pharmacy at 727 S Glendora Ave,34.06258,-117.93067,Los Angeles,91790,13330 Vaughn St.
Ardmore Pharmacy,34.06189,-118.30204,Los Angeles,90010,13330 Vaughn St.
Huntington Drive Health and Rehabilitation Center,34.13077,-118.04651,Los Angeles,91006,13330 Vaughn St.
Palazzo Post Acute,34.09464,-118.30707,Los Angeles,90029,13330 Vaughn St.
Acuity Eye Group - La Quinta,33.70462,-116.29445,Riverside,92253,13330 Vaughn St.
QueensCare Health Centers - Eagle Rock,34.12354,-118.2189,Los Angeles,90041,13330 Vaughn St.
One Mission Medical Clinic,34.25564,-118.46692,Los Angeles,91345,13330 Vaughn St.
WALMART PHARMACY 10-2190,38.6755,-121.74051,Yolo,95776,13330 Vaughn St.
CVS Pharmacy® at 6705 Camino Arroyo Gilroy CA 95020,36.9998,-121.5543,Santa Clara,95020,13330 Vaughn St.
Kaiser Permanente Pharmacy (1717 E Date Place),34.14082,-117.24998,San Bernardino,92404,13330 Vaughn St.
ALPHA PHARMACY #MS1002859,33.82558,-117.99404,Orange,92804,13330 Vaughn St.
Woori Medical Group,32.82621,-117.15354,San Diego,92111,13330 Vaughn St.
Walgreens (47900 Washington St),33.70071,-116.29413,Riverside,92253,13330 Vaughn St.
Pacific Pharmacy (25021 Madison Ave  #105),33.55833,-117.20265,Riverside,92562,13330 Vaughn St.
Kaiser Permanente Pharmacy #363,33.85195,-117.84522,Orange,92806,13330 Vaughn St.
South Pasadena Care Center,34.11586,-118.15814,Los Angeles,91030,13330 Vaughn St.
Twin Cities Community Hospital – Templeton,35.55546,-120.72035,San Luis Obispo,93465,13330 Vaughn St.
SAMS PHARMACY 10-6609,33.80018,-116.38449,Riverside,92211,13330 Vaughn St.
KAISER UNION CITY MAIN MOB 2 PHY #132,37.60585,-122.08311,Alameda,94587,13330 Vaughn St.
Open Door Community Health Center - Humboldt County,40.80197,-124.14878,Humboldt,95501,13330 Vaughn St.
Vencor Hospital – Orange County,33.76339,-117.99525,Orange,92683,13330 Vaughn St.
Salinas Urgent Care,36.66257,-121.64241,Monterey,93901,13330 Vaughn St.
Santa Maria Pharmacy (2288 S Garey Ave),34.02986,-117.74899,Los Angeles,91766,13330 Vaughn St.
ST. ANTHONY MEDICAL CENTERS - COMPTON,33.89631,-118.2106,Los Angeles,90221,13330 Vaughn St.
UC Merced Fresno Center,36.8094,-119.77834,Fresno,93710,13330 Vaughn St.
WalMart Pharmacy 10-5601,33.65556,-117.98705,Orange,92648,13330 Vaughn St.
Kedren Acute Inpatient Psychiatric Hospital,34.00734,-118.26546,Los Angeles,90011,13330 Vaughn St.
California Specialty Pharmacy,33.98292,-118.03648,Los Angeles,90601,13330 Vaughn St.
KAISER PERMANENTE PHARMACY #167,34.03246,-117.60876,San Bernardino,91761,13330 Vaughn St.
KP PHARMACY #181 MOB #1-FAMILY MEDICINE,34.07338,-117.43553,San Bernardino,92335,13330 Vaughn St.
COLORADO MEDICAL PHARMACY,34.13935,-118.20346,Los Angeles,90041,13330 Vaughn St.
Golden Valley Health Centers - Ceres Whitmore,37.59509,-120.93752,Stanislaus,95307,13330 Vaughn St.
The Medicine Shoppe Pharmacy (812 Fifth St) (CLOSED),39.13964,-121.59552,Yuba,95901,13330 Vaughn St.
Angels Nursing Health Center,34.05952,-118.2689,Los Angeles,90017,13330 Vaughn St.
Imperial Crest Healthcare Center,33.9262,-118.36097,Los Angeles,90250,13330 Vaughn St.
SANTA MONICA CONVALESCENT CENTERS UNIT I,34.02426,-118.45927,Los Angeles,90405,13330 Vaughn St.
Immunization Clinic,38.24872,-122.27561,Napa,94558,13330 Vaughn St.
Percy Bakker Community Center,34.41912,-117.29273,San Bernardino,92345,13330 Vaughn St.
La Familia Counseling Center (UCDavis mobile community clinic),38.51973,-121.47203,Sacramento,95824,13330 Vaughn St.
CVS Pharmacy Inc. #09165,32.74714,-117.20594,San Diego,92110,13330 Vaughn St.
Indio Fairgrounds Fullenwider Auditorium,33.71111,-116.22492,Riverside,92201,13330 Vaughn St.
Yuba-Sutter Fairgrounds Main Exhibit Hall,39.13028,-121.61047,Yuba,95991,13330 Vaughn St.
CVS Pharmacy at 110 E Laurel Dr,36.69899,-121.6507,Monterey,93906,13330 Vaughn St.
CVS Pharmacy at 1380 43rd St.,32.75319,-117.10194,San Diego,92113,13330 Vaughn St.
OLE Health Fairfield (Chadbourne),38.23476,-122.08305,Solano,94534,13330 Vaughn St.
Unicare Community Health,34.06813,-117.65137,San Bernardino,91762,13330 Vaughn St.
KELSEYVILLE PHARMACY,38.97857,-122.84151,Lake,95451,13330 Vaughn St.
KAISER PERMANENTE PHARMACY #060,33.91721,-118.12868,Los Angeles,90242,13330 Vaughn St.
Kaiser Permanente Pharmacy #971,38.58247,-121.49918,Sacramento,95814,13330 Vaughn St.
Oakmont Berger Center,38.44098,-122.60348,Sonoma,95409,13330 Vaughn St.
WALGREENS #6453,36.95236,-120.07324,Madera,93637,13330 Vaughn St.
CVS Pharmacy at 150 W. Willow St.,34.079,-117.75358,Los Angeles,91768,13330 Vaughn St.
CVS Pharmacy at 6510 South St.,33.85775,-118.10615,Los Angeles,90713,13330 Vaughn St.
Dutton Community Pharmacy,38.44979,-122.73302,Sonoma,95401,13330 Vaughn St.
SAFEWAY PHARMACY #1648,38.11713,-121.30581,San Joaquin,95242,13330 Vaughn St.
TAFT PHARMACY,34.1709,-118.57045,Los Angeles,91364,13330 Vaughn St.
La Brea Rehabilitation Center,34.0805,-118.34422,Los Angeles,90036,13330 Vaughn St.
KAISER HEALTH PLAN B PHY 722,36.8432,-119.78338,Fresno,93720,13330 Vaughn St.
CVS Pharmacy at 5740 N Blackstone Ave,36.82182,-119.79025,Fresno,93710,13330 Vaughn St.
OMNI Family Health - Buttonwillow,35.39945,-119.46594,Kern,93260,13330 Vaughn St.
Del Norte County Fairgrounds,41.76062,-124.19661,Del Norte,95531,13330 Vaughn St.
BACH Momentum North White Road (Bay Area Community Health),37.3779,-121.83657,Santa Clara,95127,13330 Vaughn St.
CARDIAC INSTITUTE OF CENTRAL CALIFORNIA A MEDICAL CORPORATION,36.85893,-119.78777,Fresno,93720,13330 Vaughn St.
CVS Pharmacy at 2035 Novato Blvd,38.11201,-122.59281,Marin,94947,13330 Vaughn St.
CVS Pharmacy at 82-270 Highway 111,33.7148,-116.22508,Riverside,92201,13330 Vaughn St.
SAFEWAY PHARMACY #2654,36.69927,-121.62063,Monterey,93905,13330 Vaughn St.
RITE AID PHARMACY 05559,34.21871,-118.87008,Ventura,91360,13330 Vaughn St.
KAISER PERMANENTE PHARMACY #261,38.85517,-121.2958,Placer,95648,13330 Vaughn St.
North Walk Villa Convalescent Hospital,33.90206,-118.0694,Los Angeles,90650,13330 Vaughn St.
Fresenius Kidney Care Ventura,34.25592,-119.23573,Ventura,93003,13330 Vaughn St.
CVS Pharmacy at 20839 W. Roscoe Blvd.,34.22051,-118.58756,Los Angeles,91306,13330 Vaughn St.
Rx Unlimited,34.06643,-118.3798,Los Angeles,90211,13330 Vaughn St.
CVS Pharmacy® & Drug Store at 600 Front St Santa Cruz CA 95060,36.974,-122.0244,Santa Cruz,95060,13330 Vaughn St.
Dr. Huong Tran Quy,33.74519,-117.96227,Orange,92683,13330 Vaughn St.
WALGREENS #15330,37.77181,-122.19235,Alameda,94605,13330 Vaughn St.
RITE AID PHARMACY 06081,38.54818,-121.36068,Sacramento,95826,13330 Vaughn St.
RITE AID PHARMACY 05793,36.13565,-120.36497,Fresno,93210,13330 Vaughn St.
The Nephrology Group INC,36.83873,-119.77748,Fresno,93720,13330 Vaughn St.
KAISER HEALTH PLAN MOB PHARMACY 541,37.9945,-122.10908,Contra Costa,94553,13330 Vaughn St.
Fresenius Medical Care Diablo Nephrology clinics LLC,37.97019,-121.78547,Contra Costa,94509,13330 Vaughn St.
OC HEALTH PHARMACY,33.68793,-117.86681,Orange,92614,13330 Vaughn St.
ROSA 1 PHARMACY,34.06256,-118.04552,Los Angeles,91733,13330 Vaughn St.
VA Long Beach Healthcare System,33.77927,-118.11855,Los Angeles,90822,5901 E 7th St.
NoubarS El Adobe Pharmacy Inc. (5207 Hollywood Blvd),34.1019,-118.30369,Los Angeles,90027,5901 E 7th St.
Corona High School,33.87205,-117.58697,Riverside,92882,5901 E 7th St.
Colonia Gymnasium,34.20428,-119.16663,Ventura,93030,5901 E 7th St.
Mission City Community Network Inc.,34.52707,-117.29185,San Bernardino,92395,5901 E 7th St.
Central Coast VNA and Hospice Inc.,36.57663,-121.81588,Monterey,93940,5901 E 7th St.
San Joaquin County Public Health Services,37.95039,-121.26848,San Joaquin,95205,5901 E 7th St.
Auburn Medical Group,38.94386,-121.10053,Placer,95602,5901 E 7th St.
Operation Collaboration - Mt. Empire High School,32.73493,-116.49367,San Diego,91962,5901 E 7th St.
Kaiser Permanente Pharmacy #379,33.72308,-117.8025,Orange,92780,5901 E 7th St.
Crenshaw Nursing Home,34.03964,-118.34526,Los Angeles,90016,5901 E 7th St.
Kaiser Union City B Pharmacy,37.60689,-122.0834,Alameda,94587,5901 E 7th St.
RITE AID PHARMACY 05825,35.12152,-120.60832,San Luis Obispo,93420,5901 E 7th St.
COUNTRY VILLA LOS FELIZ,34.10831,-118.26993,Los Angeles,90039,5901 E 7th St.
Goeske Senior Center,33.95056,-117.41773,Riverside,92504,5257 Sierra Street
KNOTTS PHARMACY,38.56828,-121.4342,Sacramento,95819,5257 Sierra Street
Hill Country Community Clinic - Round Mountain,40.80383,-121.94059,Shasta,96084,5257 Sierra Street
Northeastern Rural Health Clinic,40.43761,-120.62601,Lassen,96130,5257 Sierra Street
CVS Pharmacy® at 27100 Eucalyptus Ave Moreno Valley CA 92555,33.9381,-117.19,Riverside,92555,5257 Sierra Street
CVS Pharmacy Inc. #17334,34.52789,-117.21709,San Bernardino,92307,5257 Sierra Street
Highland Park Skilled Nursing   Wellness Centre LLC,34.10851,-118.20181,Los Angeles,90042,5257 Sierra Street
Intra Rx  Drugs Lynwood,33.93047,-118.20431,Los Angeles,90262,5257 Sierra Street
Desert Oasis Healthcare Medical Group,33.82628,-116.51145,Riverside,92262,275 N El Cielo Rd
Sav-On Pharmacy #3202,32.80899,-116.92013,San Diego,92021,275 N El Cielo Rd
Medical Plaza Pharmacy (12818 Heacock St Ste C 5),33.93442,-117.24362,Riverside,92553,275 N El Cielo Rd
SMF-Elk Grove Medical Campus,38.42102,-121.40539,Sacramento,95758,275 N El Cielo Rd
DRUG CENTER PHARMACY,34.14654,-118.24064,Los Angeles,91205,275 N El Cielo Rd
Marycrest Manor,33.99978,-118.38322,Los Angeles,90230,275 N El Cielo Rd
Kaiser Permanente Pharmacy (110 N La Brea),33.96328,-118.353,Los Angeles,90301,275 N El Cielo Rd
Kaiser Permanente Pharmacy #921,37.7056,-122.16829,Alameda,94577,275 N El Cielo Rd
KAISER HEALTH PLAN OAKHURST PHY 801,37.33836,-119.66885,Madera,93644,275 N El Cielo Rd
Sherman Village Healthcare Center,34.15745,-118.41098,Los Angeles,91607,275 N El Cielo Rd
Wesley Health Center Hacienda Heights,34.00937,-117.96078,Los Angeles,91745,275 N El Cielo Rd
Kern Public Health Services Department,35.38364,-118.96788,Kern,93306,275 N El Cielo Rd
Neighborhood Healthcare El Cajon,32.80023,-116.95231,San Diego,92020,275 N El Cielo Rd
San Marcos Medical Offices (Kaiser),33.12831,-117.17095,San Diego,92069,400 Craven Road
Country Villa Terrace Nursing Center,34.05255,-118.37286,Los Angeles,90035,400 Craven Road
KAISER PERMANENTE PHRMCY #374,33.65777,-117.77435,Orange,92618,400 Craven Road
Family Healthcare Network (2333 S Mooney Blvd),36.30867,-119.31541,Tulare,93277,400 Craven Road
Kaiser Permanente Pharmacy #609,38.4707,-121.42257,Sacramento,95823,400 Craven Road
Kaiser Permanente Pharmacy #123,33.87609,-118.39567,Los Angeles,90266,400 Craven Road
Fresenius Medical Care San Gabriel Home,34.07775,-118.14334,Los Angeles,91803,400 Craven Road
LOTUS CARE CENTER INC,33.98484,-118.33545,Los Angeles,90043,400 Craven Road
KAISER PERMANENTE PHARMACY #208,33.13043,-117.08408,San Diego,92025,400 Craven Road
LIFETIME VALUE PHARMACY III,33.7604,-117.86482,Orange,92706,400 Craven Road
NOVA LUXE PHARMACY,34.18649,-118.43323,Los Angeles,91401,400 Craven Road
WalMart Pharmacy 10-2226,33.8553,-118.35346,Los Angeles,90503,400 Craven Road
VONS PHARMACY #2825,34.18835,-119.22211,Ventura,93035,400 Craven Road
WALGREENS #6142,38.4231,-121.37221,Sacramento,95624,400 Craven Road
WalMart Pharmacy 10-5664,34.21722,-119.07462,Ventura,93010,400 Craven Road
WATSONVILLE SURGEONS GROUP LLC,36.93719,-121.77123,Santa Cruz,95019,400 Craven Road
Dr. Mikes Walk-In Clinic - Barstow,34.8991,-117.01868,San Bernardino,92311,400 Craven Road
Kaiser Permanente Walnut Creek Medical Center,37.89248,-122.05906,Contra Costa,94596,400 Craven Road
One Medical - 3850 Barranca Pkwy,33.68412,-117.81189,Orange,92606,400 Craven Road
Rebecca G Chinn MD,38.57031,-121.45394,Sacramento,95819,400 Craven Road
RALEYS PHARMACY #310,37.51909,-120.8475,Stanislaus,95382,400 Craven Road
SAVON PHARMACY #2572,33.90938,-117.43721,Riverside,92503,400 Craven Road
Adventist Health Delano,35.76229,-119.23925,Kern,93215,400 Craven Road
Green Valley Pharmacy (33733 Yucaipa Blvd Ste 1),34.03346,-117.06864,San Bernardino,92399,400 Craven Road
Eisner Health,34.03526,-118.26496,Los Angeles,90015,400 Craven Road
Griffith Park Healthcare Center,34.16277,-118.30578,Los Angeles,91201,400 Craven Road
Lou Nishimura M.D.,38.66772,-121.31177,Sacramento,95608,400 Craven Road
Kaiser Permanente Pharmacy No 515 (10800 Magnolia Ave),33.90645,-117.47037,Riverside,92505,400 Craven Road
Goodlife Physical Medicine,33.92677,-118.38532,Los Angeles,90245,400 Craven Road
Casitas Care Center,34.26341,-118.50204,Los Angeles,91344,400 Craven Road
Kaiser Permanente Pharmacy (6860 Avenida Encinas),33.108,-117.31444,San Diego,92011,400 Craven Road
WALGREENS #3296,37.56503,-122.32334,San Mateo,94401,400 Craven Road
KAISER PERMANENTE PHARMACY 513,33.93485,-117.24526,Riverside,92553,400 Craven Road
Las Flores Convalescent Hospital,33.90278,-118.32109,Los Angeles,90249,400 Craven Road
Intercommunity Healthcare and Rehabilitation center,33.91648,-118.09989,Los Angeles,90650,400 Craven Road
COSTCO PHARMACY #1004,37.3886,-121.88269,Santa Clara,95131,400 Craven Road
Dan Vu NTM Medical Clinic,33.78298,-118.16403,Los Angeles,90804,400 Craven Road
San Ysidro Health Pharmacy-CHC Ocean View,32.70097,-117.12602,San Diego,92113,400 Craven Road
Glendale Healthcare Center,34.13191,-118.25765,Los Angeles,91204,400 Craven Road
Mission Wellness Pharmacy,37.75818,-122.4192,San Francisco,94110,400 Craven Road
CVS Pharmacy® at 200 Vintage Way Novato CA 94945,38.0872,-122.5506,Marin,94945,400 Craven Road
CHINO PLAZA PHARMACY,34.03489,-117.68357,San Bernardino,91710,400 Craven Road
KAISER HEALTH PLAN PHY 221,38.32178,-122.30291,Napa,94558,400 Craven Road
FKC Palmdale,34.58855,-118.1421,Los Angeles,93551,400 Craven Road
SAFEWAY PHARMACY #0965,39.40335,-123.35012,Mendocino,95490,400 Craven Road
The Medicine Shoppe Pharmacy (15555 Main St Ste D8),34.42322,-117.3246,San Bernardino,92345,400 Craven Road
Eden Medical Center – Castro Valley (Sutter Health),37.69802,-122.08861,Alameda,94546,400 Craven Road
OMAC PHARMACY,34.19559,-119.1889,Ventura,93030,400 Craven Road
CVS Pharmacy® at 3520 Tyler St Riverside CA 92503,33.9063,-117.4596,Riverside,92503,400 Craven Road
Central Coast Family Care - Office 4,34.92407,-120.43236,Santa Barbara,93454,400 Craven Road
B & A PHARMACY,34.07944,-118.09715,Los Angeles,91776,400 Craven Road
Cedars-Sinai Medical Center,34.07502,-118.38069,Los Angeles,90048,8700 Beverly Blvd South 
Perlman Clinic Kensington,32.76346,-117.10589,San Diego,92116,8700 Beverly Blvd South 
CVS Pharmacy at 13650 Bear Valley Rd.,34.47051,-117.36563,San Bernardino,92392,8700 Beverly Blvd South 
Brookdale Northridge,34.25667,-118.519,Los Angeles,91325,8700 Beverly Blvd South 
Sutter Care - Petaluma,38.25346,-122.63493,Sonoma,94954,8700 Beverly Blvd South 
Desert Care Network – Palm Springs,33.83109,-116.51572,Riverside,92262,Neuro Vitality Center
CVS Pharmacy® & Drug Store at 1059 Hyde St. San Francisco CA 94109,37.7908,-122.418,San Francisco,94109,1059 Hyde St.
Kaiser Permanente Pharmacy (3955 Bonita Road),32.6579,-117.0429,San Diego,91902,1059 Hyde St.
Los Angeles County Fire Department,34.04859,-118.16587,Los Angeles,91754,1059 Hyde St.
WALMART PHARMACY 10-3248,33.91481,-117.9699,Orange,90631,1059 Hyde St.
MK DIalysis Center at Riverside DBA Van Buren Dialysis Center,33.91705,-117.44342,Riverside,92503,1059 Hyde St.
Oakpark Healthcare Center,34.23596,-118.27004,Los Angeles,91042,1059 Hyde St.
Kaiser Permanente Dublin MOB Pharmacy #061,37.7033,-121.85871,Alameda,94568,1059 Hyde St.
San Mateo Neighborhood Pharmacy,37.53408,-122.29467,San Mateo,94403,1059 Hyde St.
WELL CARE PHARMACY,34.16407,-118.28065,Los Angeles,91202,1059 Hyde St.
Soledad Medical Clinic,36.43316,-121.32399,Monterey,93960,1059 Hyde St.
WALMART PHARMACY 10-2291,32.65117,-117.09406,San Diego,91910,1059 Hyde St.
Sutter Amador Hospital – Jackson,38.35048,-120.76447,Amador,95642,1059 Hyde St.
CVS Pharmacy at 2011 East La Palma,33.84733,-117.88907,Orange,92806,1059 Hyde St.
One Medical - 4505 La Jolla Village Dr,32.87194,-117.20976,San Diego,92122,1059 Hyde St.
KAISER PERMANENTE PHARMACY NO 333,33.98511,-118.39992,Los Angeles,90230,1059 Hyde St.
Kei Ai South Bay Healthcare Center,33.89438,-118.29227,Los Angeles,90247,1059 Hyde St.
United Health Centers - Fowler,36.62907,-119.67877,Fresno,93625,1059 Hyde St.
CVS Pharmacy® & Drug Store at 2444 West Beverly Blvd. Suite 2 Montebello CA 90640,34.0216,-118.1279,Los Angeles,90640,1059 Hyde St.
MixMed Pharmacy,36.83823,-119.67716,Fresno,93611,1059 Hyde St.
CVS Pharmacy at 2760 Fletcher Pky,32.80756,-116.97178,San Diego,92020,1059 Hyde St.
WALGREENS #4259,37.76663,-122.42951,San Francisco,94114,1059 Hyde St.
Ampla Health Yuba City Pediatrics,39.14499,-121.61392,Sutter,95991,1059 Hyde St.
PMQ Vermont Pharmacy,34.08919,-118.29147,Los Angeles,90029,1059 Hyde St.
Neighborhood Healthcare Temecula,33.51764,-117.16935,Riverside,92590,1059 Hyde St.
CVS Pharmacy® at 6635 Fallbrook Ave West Hills CA 91307,34.1904,-118.6267,Los Angeles,91307,1059 Hyde St.
CVS Pharmacy at 3619 W. Caldwell Ave,36.2983,-119.33049,Tulare,93277,1059 Hyde St.
GREAT RX PHARMACY,33.71092,-117.19009,Riverside,92586,1059 Hyde St.
MAXIMART PHARMACY,37.42917,-122.14416,Santa Clara,94306,1059 Hyde St.
KAISER HEALTH PLAN MOB 2 PHY 686,38.01764,-121.2975,San Joaquin,95210,1059 Hyde St.
Kindred Hospital Baldwin Park,34.06345,-117.96744,Los Angeles,91706,1059 Hyde St.
Arcata Community Center,40.86457,-124.07976,Humboldt,95521,1059 Hyde St.
